1,1992-08-01 00:00:00,21,73,2-2,-  
1,1992-08-01 00:00:00,21,74,3-1,-  
1,1992-08-01 00:00:00,21,75,2-1,-  
1,1992-08-01 00:00:00,21,76,0-1,-  
1,1992-08-01 00:00:00,21,78,3-1,-  
1,1992-08-01 00:00:00,21,79,2-1,-  
1,1992-08-01 00:00:00,21,80,1-2,-  
1,1992-08-01 00:00:00,21,82,1-1,-  
1,1992-08-01 00:00:00,21,84,0-0,-  
1,1992-08-01 00:00:00,21,85,0-1,-  
1,1992-08-01 00:00:00,21,86,0-0,-  
1,1992-08-01 00:00:00,21,91,1-1,-  
1,1992-08-01 00:00:00,21,96,2-1,-  
1,1992-08-01 00:00:00,22,51,3-0,-  
1,1992-08-01 00:00:00,22,52,1-1,-  
1,1992-08-01 00:00:00,22,55,5-2,-  
1,1992-08-01 00:00:00,22,63,1-1,-  
1,1992-08-01 00:00:00,22,64,2-2,-  
1,1992-08-01 00:00:00,22,65,0-0,-  
1,1992-08-01 00:00:00,22,67,2-0,-  
1,1992-08-01 00:00:00,22,70,1-0,-  
1,1992-08-01 00:00:00,22,73,2-2,-  
1,1992-08-01 00:00:00,22,74,1-0,-  
1,1992-08-01 00:00:00,22,75,0-0,-  
1,1992-08-01 00:00:00,22,76,3-0,-  
1,1992-08-01 00:00:00,22,78,0-0,-  
1,1992-08-01 00:00:00,22,79,1-4,-  
1,1992-08-01 00:00:00,22,80,2-0,-  
1,1992-08-01 00:00:00,22,82,1-1,-  
1,1992-08-01 00:00:00,22,84,3-1,-  
1,1992-08-01 00:00:00,22,85,3-1,-  
1,1992-08-01 00:00:00,22,86,2-1,-  
1,1992-08-01 00:00:00,22,91,5-0,-  
1,1992-08-01 00:00:00,22,96,2-1,-  
1,1992-08-01 00:00:00,24,51,0-2,-  
1,1992-08-01 00:00:00,24,52,1-2,-  
1,1992-08-01 00:00:00,24,55,2-1,-  
1,1992-08-01 00:00:00,24,63,2-1,-  
1,1992-08-01 00:00:00,24,64,4-0,-  
1,1992-08-01 00:00:00,24,65,5-0,-  
1,1992-08-01 00:00:00,24,67,1-0,-  
1,1992-08-01 00:00:00,24,70,0-0,-  
1,1992-08-01 00:00:00,24,71,2-0,-  
1,1992-08-01 00:00:00,24,74,1-1,-  
1,1992-08-01 00:00:00,24,75,1-2,-  
1,1992-08-01 00:00:00,24,76,4-1,-  
1,1992-08-01 00:00:00,24,78,4-1,-  
1,1992-08-01 00:00:00,24,79,0-0,-  
1,1992-08-01 00:00:00,24,80,1-0,-  
1,1992-08-01 00:00:00,24,82,1-0,-  
1,1992-08-01 00:00:00,24,84,2-1,-  
1,1992-08-01 00:00:00,24,85,1-0,-  
1,1992-08-01 00:00:00,24,86,1-1,-  
1,1992-08-01 00:00:00,24,91,6-2,-  
1,1992-08-01 00:00:00,24,96,2-3,-  
1,1992-08-01 00:00:00,25,51,0-1,-  
1,1992-08-01 00:00:00,25,52,1-1,-  
1,1992-08-01 00:00:00,25,55,3-2,-  
1,1992-08-01 00:00:00,25,63,0-1,-  
1,1992-08-01 00:00:00,25,64,1-0,-  
1,1992-08-01 00:00:00,25,65,0-0,-  
1,1992-08-01 00:00:00,25,67,2-5,-  
1,1992-08-01 00:00:00,25,70,3-1,-  
1,1992-08-01 00:00:00,25,71,4-0,-  
1,1992-08-01 00:00:00,25,73,1-1,-  
1,1992-08-01 00:00:00,25,75,1-1,-  
1,1992-08-01 00:00:00,25,76,0-1,-  
1,1992-08-01 00:00:00,25,78,3-1,-  
1,1992-08-01 00:00:00,25,79,2-2,-  
1,1992-08-01 00:00:00,25,80,3-3,-  
1,1992-08-01 00:00:00,25,82,1-1,-  
1,1992-08-01 00:00:00,25,84,2-0,-  
1,1992-08-01 00:00:00,25,85,1-2,-  
1,1992-08-01 00:00:00,25,86,1-0,-  
1,1992-08-01 00:00:00,25,91,0-1,-  
1,1992-08-01 00:00:00,25,96,1-1,-  
1,1992-08-01 00:00:00,26,51,0-0,-  
1,1992-08-01 00:00:00,26,52,1-1,-  
1,1992-08-01 00:00:00,26,55,3-1,-  
1,1992-08-01 00:00:00,26,63,3-0,-  
1,1992-08-01 00:00:00,26,64,5-0,-  
1,1992-08-01 00:00:00,26,65,1-0,-  
1,1992-08-01 00:00:00,26,67,0-3,-  
1,1992-08-01 00:00:00,26,70,1-1,-  
1,1992-08-01 00:00:00,26,71,2-0,-  
1,1992-08-01 00:00:00,26,73,2-2,-  
1,1992-08-01 00:00:00,26,74,2-1,-  
1,1992-08-01 00:00:00,26,76,3-0,-  
1,1992-08-01 00:00:00,26,78,1-0,-  
1,1992-08-01 00:00:00,26,79,2-0,-  
1,1992-08-01 00:00:00,26,80,3-0,-  
1,1992-08-01 00:00:00,26,82,0-0,-  
1,1992-08-01 00:00:00,26,84,2-1,-  
1,1992-08-01 00:00:00,26,85,2-1,-  
1,1992-08-01 00:00:00,26,86,2-1,-  
1,1992-08-01 00:00:00,26,91,4-1,-  
1,1992-08-01 00:00:00,26,96,0-1,-  
1,1992-08-01 00:00:00,27,51,1-0,-  
1,1992-08-01 00:00:00,27,52,2-3,-  
1,1992-08-01 00:00:00,27,55,3-2,-  
1,1992-08-01 00:00:00,27,63,0-0,-  
1,1992-08-01 00:00:00,27,64,0-2,-  
1,1992-08-01 00:00:00,27,65,0-1,-  
1,1992-08-01 00:00:00,27,67,1-2,-  
1,1992-08-01 00:00:00,27,70,2-2,-  
1,1992-08-01 00:00:00,27,71,4-1,-  
1,1992-08-01 00:00:00,27,73,1-2,-  
1,1992-08-01 00:00:00,27,74,2-0,-  
1,1992-08-01 00:00:00,27,75,1-1,-  
1,1992-08-01 00:00:00,27,78,3-3,-  
1,1992-08-01 00:00:00,27,79,1-2,-  
1,1992-08-01 00:00:00,27,80,2-3,-  
1,1992-08-01 00:00:00,27,82,0-1,-  
1,1992-08-01 00:00:00,27,84,2-0,-  
1,1992-08-01 00:00:00,27,85,1-1,-  
1,1992-08-01 00:00:00,27,86,2-1,-  
1,1992-08-01 00:00:00,27,91,3-0,-  
1,1992-08-01 00:00:00,27,96,2-0,-  
1,1992-08-01 00:00:00,29,51,1-1,-  
1,1992-08-01 00:00:00,29,52,1-0,-  
1,1992-08-01 00:00:00,29,55,0-0,-  
1,1992-08-01 00:00:00,29,63,2-1,-  
1,1992-08-01 00:00:00,29,64,1-1,-  
1,1992-08-01 00:00:00,29,65,4-2,-  
1,1992-08-01 00:00:00,29,67,1-1,-  
1,1992-08-01 00:00:00,29,70,0-2,-  
1,1992-08-01 00:00:00,29,71,4-2,-  
1,1992-08-01 00:00:00,29,73,1-0,-  
1,1992-08-01 00:00:00,29,74,2-1,-  
1,1992-08-01 00:00:00,29,75,1-3,-  
1,1992-08-01 00:00:00,29,76,1-1,-  
1,1992-08-01 00:00:00,29,79,3-1,-  
1,1992-08-01 00:00:00,29,80,1-0,-  
1,1992-08-01 00:00:00,29,82,2-1,-  
1,1992-08-01 00:00:00,29,84,2-1,-  
1,1992-08-01 00:00:00,29,85,1-0,-  
1,1992-08-01 00:00:00,29,86,1-0,-  
1,1992-08-01 00:00:00,29,91,0-0,-  
1,1992-08-01 00:00:00,29,96,2-1,-  
1,1992-08-01 00:00:00,30,51,0-1,-  
1,1992-08-01 00:00:00,30,52,0-1,-  
1,1992-08-01 00:00:00,30,55,1-3,-  
1,1992-08-01 00:00:00,30,63,3-0,-  
1,1992-08-01 00:00:00,30,64,1-1,-  
1,1992-08-01 00:00:00,30,65,1-1,-  
1,1992-08-01 00:00:00,30,67,0-1,-  
1,1992-08-01 00:00:00,30,70,0-1,-  
1,1992-08-01 00:00:00,30,71,1-1,-  
1,1992-08-01 00:00:00,30,73,1-0,-  
1,1992-08-01 00:00:00,30,74,0-2,-  
1,1992-08-01 00:00:00,30,75,0-2,-  
1,1992-08-01 00:00:00,30,76,1-0,-  
1,1992-08-01 00:00:00,30,78,0-3,-  
1,1992-08-01 00:00:00,30,80,2-0,-  
1,1992-08-01 00:00:00,30,82,1-0,-  
1,1992-08-01 00:00:00,30,84,0-2,-  
1,1992-08-01 00:00:00,30,85,1-2,-  
1,1992-08-01 00:00:00,30,86,1-2,-  
1,1992-08-01 00:00:00,30,91,2-1,-  
1,1992-08-01 00:00:00,30,96,1-1,-  
1,1992-08-01 00:00:00,31,51,0-1,-  
1,1992-08-01 00:00:00,31,52,1-1,-  
1,1992-08-01 00:00:00,31,55,0-1,-  
1,1992-08-01 00:00:00,31,63,3-1,-  
1,1992-08-01 00:00:00,31,64,0-1,-  
1,1992-08-01 00:00:00,31,65,1-1,-  
1,1992-08-01 00:00:00,31,67,1-0,-  
1,1992-08-01 00:00:00,31,70,4-2,-  
1,1992-08-01 00:00:00,31,71,2-2,-  
1,1992-08-01 00:00:00,31,73,3-2,-  
1,1992-08-01 00:00:00,31,74,0-1,-  
1,1992-08-01 00:00:00,31,75,1-0,-  
1,1992-08-01 00:00:00,31,76,4-1,-  
1,1992-08-01 00:00:00,31,78,2-3,-  
1,1992-08-01 00:00:00,31,79,5-3,-  
1,1992-08-01 00:00:00,31,82,2-2,-  
1,1992-08-01 00:00:00,31,84,1-1,-  
1,1992-08-01 00:00:00,31,85,1-1,-  
1,1992-08-01 00:00:00,31,86,4-3,-  
1,1992-08-01 00:00:00,31,91,2-1,-  
1,1992-08-01 00:00:00,31,96,6-2,-  
1,1992-08-01 00:00:00,33,51,0-0,-  
1,1992-08-01 00:00:00,33,52,2-1,-  
1,1992-08-01 00:00:00,33,55,0-3,-  
1,1992-08-01 00:00:00,33,63,1-1,-  
1,1992-08-01 00:00:00,33,64,2-0,-  
1,1992-08-01 00:00:00,33,65,1-3,-  
1,1992-08-01 00:00:00,33,67,4-2,-  
1,1992-08-01 00:00:00,33,70,0-0,-  
1,1992-08-01 00:00:00,33,71,2-1,-  
1,1992-08-01 00:00:00,33,73,0-1,-  
1,1992-08-01 00:00:00,33,74,1-1,-  
1,1992-08-01 00:00:00,33,75,1-3,-  
1,1992-08-01 00:00:00,33,76,3-3,-  
1,1992-08-01 00:00:00,33,78,3-1,-  
1,1992-08-01 00:00:00,33,79,4-3,-  
1,1992-08-01 00:00:00,33,80,3-2,-  
1,1992-08-01 00:00:00,33,84,3-2,-  
1,1992-08-01 00:00:00,33,85,3-1,-  
1,1992-08-01 00:00:00,33,86,3-1,-  
1,1992-08-01 00:00:00,33,91,4-1,-  
1,1992-08-01 00:00:00,33,96,1-2,-  
1,1992-08-01 00:00:00,35,51,1-1,-  
1,1992-08-01 00:00:00,35,52,0-2,-  
1,1992-08-01 00:00:00,35,55,1-3,-  
1,1992-08-01 00:00:00,35,63,4-2,-  
1,1992-08-01 00:00:00,35,64,1-1,-  
1,1992-08-01 00:00:00,35,65,0-1,-  
1,1992-08-01 00:00:00,35,67,1-0,-  
1,1992-08-01 00:00:00,35,70,3-0,-  
1,1992-08-01 00:00:00,35,71,2-1,-  
1,1992-08-01 00:00:00,35,73,1-0,-  
1,1992-08-01 00:00:00,35,74,1-1,-  
1,1992-08-01 00:00:00,35,75,2-1,-  
1,1992-08-01 00:00:00,35,76,2-0,-  
1,1992-08-01 00:00:00,35,78,0-1,-  
1,1992-08-01 00:00:00,35,79,0-0,-  
1,1992-08-01 00:00:00,35,80,2-0,-  
1,1992-08-01 00:00:00,35,82,1-2,-  
1,1992-08-01 00:00:00,35,85,1-1,-  
1,1992-08-01 00:00:00,35,86,2-0,-  
1,1992-08-01 00:00:00,35,91,6-0,-  
1,1992-08-01 00:00:00,35,96,2-2,-  
1,1992-08-01 00:00:00,36,51,1-0,-  
1,1992-08-01 00:00:00,36,52,1-2,-  
1,1992-08-01 00:00:00,36,55,0-0,-  
1,1992-08-01 00:00:00,36,63,3-3,-  
1,1992-08-01 00:00:00,36,64,1-2,-  
1,1992-08-01 00:00:00,36,65,2-1,-  
1,1992-08-01 00:00:00,36,67,3-1,-  
1,1992-08-01 00:00:00,36,70,1-1,-  
1,1992-08-01 00:00:00,36,71,1-1,-  
1,1992-08-01 00:00:00,36,73,1-1,-  
1,1992-08-01 00:00:00,36,74,0-3,-  
1,1992-08-01 00:00:00,36,75,3-3,-  
1,1992-08-01 00:00:00,36,76,2-3,-  
1,1992-08-01 00:00:00,36,78,1-0,-  
1,1992-08-01 00:00:00,36,79,2-0,-  
1,1992-08-01 00:00:00,36,80,2-1,-  
1,1992-08-01 00:00:00,36,82,1-0,-  
1,1992-08-01 00:00:00,36,84,1-1,-  
1,1992-08-01 00:00:00,36,86,5-2,-  
1,1992-08-01 00:00:00,36,91,2-0,-  
1,1992-08-01 00:00:00,36,96,1-1,-  
1,1992-08-01 00:00:00,37,51,2-0,-  
1,1992-08-01 00:00:00,37,52,2-0,-  
1,1992-08-01 00:00:00,37,55,1-1,-  
1,1992-08-01 00:00:00,37,63,1-0,-  
1,1992-08-01 00:00:00,37,64,2-2,-  
1,1992-08-01 00:00:00,37,65,1-0,-  
1,1992-08-01 00:00:00,37,67,0-0,-  
1,1992-08-01 00:00:00,37,70,4-3,-  
1,1992-08-01 00:00:00,37,71,1-1,-  
1,1992-08-01 00:00:00,37,73,2-1,-  
1,1992-08-01 00:00:00,37,74,0-1,-  
1,1992-08-01 00:00:00,37,75,0-1,-  
1,1992-08-01 00:00:00,37,76,2-1,-  
1,1992-08-01 00:00:00,37,78,3-0,-  
1,1992-08-01 00:00:00,37,79,1-2,-  
1,1992-08-01 00:00:00,37,80,1-0,-  
1,1992-08-01 00:00:00,37,82,1-2,-  
1,1992-08-01 00:00:00,37,84,3-2,-  
1,1992-08-01 00:00:00,37,85,1-2,-  
1,1992-08-01 00:00:00,37,91,0-0,-  
1,1992-08-01 00:00:00,37,96,2-2,-  
1,1992-08-01 00:00:00,42,51,1-0,-  
1,1992-08-01 00:00:00,42,52,0-0,-  
1,1992-08-01 00:00:00,42,55,1-2,-  
1,1992-08-01 00:00:00,42,63,1-2,-  
1,1992-08-01 00:00:00,42,64,0-2,-  
1,1992-08-01 00:00:00,42,65,2-2,-  
1,1992-08-01 00:00:00,42,67,2-1,-  
1,1992-08-01 00:00:00,42,70,0-2,-  
1,1992-08-01 00:00:00,42,71,4-0,-  
1,1992-08-01 00:00:00,42,73,2-0,-  
1,1992-08-01 00:00:00,42,74,3-1,-  
1,1992-08-01 00:00:00,42,75,1-1,-  
1,1992-08-01 00:00:00,42,76,2-2,-  
1,1992-08-01 00:00:00,42,78,5-1,-  
1,1992-08-01 00:00:00,42,79,2-1,-  
1,1992-08-01 00:00:00,42,80,4-1,-  
1,1992-08-01 00:00:00,42,82,3-2,-  
1,1992-08-01 00:00:00,42,84,2-0,-  
1,1992-08-01 00:00:00,42,85,0-2,-  
1,1992-08-01 00:00:00,42,86,4-2,-  
1,1992-08-01 00:00:00,42,96,1-1,-  
1,1992-08-01 00:00:00,47,51,3-2,-  
1,1992-08-01 00:00:00,47,52,2-3,-  
1,1992-08-01 00:00:00,47,55,1-1,-  
1,1992-08-01 00:00:00,47,63,0-0,-  
1,1992-08-01 00:00:00,47,64,1-2,-  
1,1992-08-01 00:00:00,47,65,4-0,-  
1,1992-08-01 00:00:00,47,67,1-3,-  
1,1992-08-01 00:00:00,47,70,0-1,-  
1,1992-08-01 00:00:00,47,71,1-0,-  
1,1992-08-01 00:00:00,47,73,2-0,-  
1,1992-08-01 00:00:00,47,74,0-1,-  
1,1992-08-01 00:00:00,47,75,1-2,-  
1,1992-08-01 00:00:00,47,76,2-0,-  
1,1992-08-01 00:00:00,47,78,3-0,-  
1,1992-08-01 00:00:00,47,79,1-0,-  
1,1992-08-01 00:00:00,47,80,5-2,-  
1,1992-08-01 00:00:00,47,82,0-2,-  
1,1992-08-01 00:00:00,47,84,2-0,-  
1,1992-08-01 00:00:00,47,85,1-1,-  
1,1992-08-01 00:00:00,47,86,1-2,-  
1,1992-08-01 00:00:00,47,91,1-1,-  
2,1993-11-06 00:00:00,2,52,1-2,   
2,1994-02-26 00:00:00,2,55,1-0,   
2,1994-04-16 00:00:00,2,63,1-0,   
2,1993-08-14 00:00:00,2,64,0-3,   
2,1993-08-28 00:00:00,2,67,2-0,   
2,1993-09-11 00:00:00,2,70,4-0,   
2,1993-08-24 00:00:00,2,71,2-1,   
2,1994-03-26 00:00:00,2,73,1-0,   
2,1993-10-16 00:00:00,2,74,0-0,   
2,1994-03-22 00:00:00,2,75,2-2,   
2,1993-11-27 00:00:00,2,77,2-1,   
2,1993-10-30 00:00:00,2,78,0-0,   
2,1994-01-22 00:00:00,2,80,1-1,   
2,1994-01-03 00:00:00,2,82,0-0,   
2,1993-12-29 00:00:00,2,84,3-0,   
2,1993-12-12 00:00:00,2,85,1-0,   
2,1993-09-25 00:00:00,2,86,1-0,   
2,1994-04-02 00:00:00,2,90,1-1,   
2,1993-12-06 00:00:00,2,91,1-1,   
2,1994-04-30 00:00:00,2,94,0-2,   
2,1994-04-19 00:00:00,2,96,1-1,   
2,1994-04-23 00:00:00,3,51,1-2,   
2,1994-01-01 00:00:00,3,55,0-1,   
2,1993-10-23 00:00:00,3,63,1-0,   
2,1993-09-11 00:00:00,3,64,0-0,   
2,1994-03-30 00:00:00,3,67,0-0,   
2,1994-03-12 00:00:00,3,70,0-1,   
2,1994-02-06 00:00:00,3,71,1-0,   
2,1994-05-07 00:00:00,3,73,2-1,   
2,1994-02-22 00:00:00,3,74,0-0,   
2,1993-08-23 00:00:00,3,75,1-2,   
2,1993-10-02 00:00:00,3,77,0-2,   
2,1994-04-04 00:00:00,3,78,0-0,   
2,1994-03-19 00:00:00,3,80,1-2,   
2,1993-08-14 00:00:00,3,82,4-1,   
2,1993-11-20 00:00:00,3,84,1-0,   
2,1993-12-08 00:00:00,3,85,2-2,   
2,1993-11-24 00:00:00,3,86,0-2,   
2,1994-02-12 00:00:00,3,90,5-0,   
2,1993-08-28 00:00:00,3,91,1-0,   
2,1994-01-15 00:00:00,3,94,3-1,   
2,1993-12-11 00:00:00,3,96,0-1,   
2,1993-09-01 00:00:00,6,51,1-1,   
2,1994-04-11 00:00:00,6,52,1-0,   
2,1993-12-05 00:00:00,6,63,2-0,   
2,1993-11-23 00:00:00,6,64,2-1,   
2,1993-12-29 00:00:00,6,67,2-0,   
2,1994-05-07 00:00:00,6,70,0-0,   
2,1994-01-23 00:00:00,6,71,2-1,   
